300,35,2,0,0,0,1,3,0,1247,1,2,0,1,2,0,10
3000,45,3,1,2,1,4,5,0,1093,3,3,0,3,3,0,168
3000,25,1,0,0,0,1,6,0,976,0,2,0,0,2,0,150
1500,35,6,0,0,3,0,4,0,558,1,2,0,1,2,0,65
1800,25,1,1,1,2,1,4,1,1233,0,0,1,0,0,0,325
3000,35,2,1,0,1,0,3,0,470,0,4,0,0,4,0,142
1200,55,2,1,1,0,1,4,0,1191,1,1,0,1,1,0,23
1800,15,3,0,1,0,2,3,0,865,0,1,0,0,1,0,98
300,55,2,0,1,0,0,1,0,888,1,2,0,1,2,0,6
300,35,1,0,1,0,1,4,0,481,0,1,0,0,1,0,7
1500,35,2,1,1,0,1,4,0,1016,0,2,0,1,2,0,52
2400,25,1,0,1,0,1,6,0,908,1,1,0,1,1,0,133
2700,15,1,1,1,1,5,6,0,359,2,0,0,2,0,0,317
300,45,1,1,1,0,1,2,0,392,1,3,0,1,3,0,10
3000,35,2,1,0,0,1,6,0,517,1,3,0,1,3,0,136
300,35,4,0,0,1,1,5,0,494,1,1,0,1,1,0,9
2100,55,1,0,1,0,0,1,0,1065,0,2,0,0,2,0,49
3000,55,1,1,1,0,2,4,0,518,1,2,0,0,2,0,75
2100,35,2,1,2,0,0,1,0,1059,1,2,0,1,2,0,84
2400,45,2,0,1,1,1,4,0,980,0,2,0,0,2,0,72
600,55,1,0,0,0,1,1,0,980,1,2,0,1,2,0,16
300,25,1,1,0,1,1,3,0,883,0,2,0,0,1,0,13
900,55,2,1,1,0,1,5,0,608,1,4,0,1,4,0,31
600,55,1,1,1,1,1,5,0,1036,1,4,0,1,4,0,23
3000,15,2,0,0,0,1,5,0,40,0,0,0,0,0,0,144
3000,45,3,0,0,0,0,3,0,946,1,4,0,1,4,0,121
300,35,2,1,1,0,1,4,0,623,0,3,0,0,3,0,9
2400,15,1,1,1,0,0,2,0,477,0,2,0,0,2,0,185
3000,45,4,0,3,0,2,5,0,420,3,4,0,3,4,0,175
2400,15,1,0,1,0,0,5,0,512,2,3,0,2,3,0,360
2100,55,1,1,0,2,0,1,0,923,4,2,0,4,2,0,106
2400,15,1,0,5,0,0,0,0,552,2,1,0,2,1,0,317
1200,55,2,1,2,0,0,6,0,1020,1,1,0,1,1,0,23
600,55,4,1,1,1,0,5,0,1039,3,2,0,3,2,0,19
2100,45,1,0,0,2,0,4,0,1080,2,3,0,2,3,0,115
2100,35,2,0,1,1,0,4,0,437,0,3,0,0,3,0,94
600,55,2,1,0,1,1,5,0,587,3,0,0,3,0,0,19
1200,15,2,1,1,1,0,3,0,1069,1,4,0,1,4,0,164
1500,15,3,0,0,3,1,6,0,681,1,2,0,1,2,0,184
900,15,1,0,1,0,0,3,0,1135,0,0,0,0,0,0,44
600,15,1,1,0,0,1,2,0,460,0,2,0,0,2,0,44
600,55,3,0,1,0,2,1,1,437,0,2,0,0,2,0,11
300,55,1,1,0,1,0,0,0,813,0,1,0,0,1,0,4
900,55,1,0,0,1,1,1,0,429,1,3,0,1,3,0,33
1800,45,1,0,0,0,0,6,0,593,0,1,0,0,1,0,38
1500,55,1,1,1,2,0,6,0,539,1,3,0,1,3,0,55
1500,55,3,0,2,0,0,4,0,538,2,4,0,2,4,0,61
1200,25,3,0,2,1,1,1,0,1001,1,3,0,1,3,0,89
3000,15,2,1,1,3,0,4,0,503,0,2,0,0,2,0,306
1500,45,2,1,3,0,0,2,0,1149,2,0,0,2,0,0,50
2700,25,2,1,0,0,1,1,0,1039,0,2,0,0,2,0,105
3000,45,4,0,0,1,0,2,0,552,1,3,0,1,3,0,106
2700,25,2,1,1,1,1,6,0,980,0,3,0,0,3,0,160
900,55,2,1,0,0,1,5,0,415,3,3,0,3,3,0,36
2100,15,3,0,1,1,0,5,0,472,2,2,0,2,2,0,262
2400,15,5,1,1,0,1,2,0,922,3,1,0,3,1,0,288
300,45,2,1,1,0,1,4,0,852,3,2,0,3,2,0,12
600,55,1,1,2,0,0,3,0,488,2,2,0,2,2,0,19
2400,15,2,0,0,3,0,6,0,441,0,0,0,0,0,0,191
1800,45,1,0,2,1,1,4,1,624,1,1,0,1,1,0,65
3000,25,1,1,1,1,1,4,0,1255,0,1,0,0,1,0,129
900,35,1,1,0,1,1,0,0,593,0,1,0,0,1,0,25
2400,15,2,0,1,1,2,6,0,676,3,2,0,3,2,0,388
2700,15,1,1,0,2,1,3,0,444,0,3,0,0,3,0,311
1500,35,3,1,0,1,1,3,0,448,1,3,0,1,3,0,69
300,55,3,0,0,0,1,0,0,869,0,2,0,0,2,0,4
2100,55,3,1,1,0,0,5,0,481,0,0,0,0,0,0,28
600,25,2,1,0,1,1,2,0,1290,1,1,0,1,1,0,28
3000,55,1,0,0,0,1,5,0,1026,3,2,0,3,2,0,124
2700,35,2,0,1,1,0,3,0,498,3,3,0,3,3,1,460
3000,25,2,0,1,2,1,5,0,337,1,0,0,1,0,0,174
900,45,2,1,2,0,1,5,0,965,1,3,0,1,3,0,33
900,15,3,1,2,0,0,5,0,557,1,4,0,1,4,0,108
2100,45,2,1,1,1,2,2,0,562,2,4,0,2,4,0,113
3000,35,1,1,2,0,2,1,0,1006,3,3,0,3,3,0,220
1500,25,2,0,0,1,1,5,0,1026,1,3,0,1,3,1,312
1500,15,1,0,1,0,0,6,0,961,0,2,0,0,2,0,129
2700,15,5,0,0,2,2,0,0,639,0,0,0,1,0,0,226
2100,35,2,0,0,0,0,3,0,579,0,2,0,0,2,0,64
3000,35,2,1,0,0,4,3,0,1009,2,2,0,2,2,0,150
900,25,2,1,0,1,0,2,0,1160,0,0,0,0,0,0,30
1500,25,1,1,0,1,0,4,0,464,4,2,0,4,2,0,154
1200,35,2,1,3,0,1,5,0,504,3,3,0,3,3,0,83
1500,45,2,0,4,0,0,6,0,457,5,1,0,5,1,0,90
900,45,2,0,1,0,1,4,0,711,2,1,0,2,1,0,30
1500,15,4,1,0,2,2,1,0,1042,0,3,0,0,2,0,122
1200,25,3,1,1,1,1,6,0,207,1,1,0,1,2,0,60
3000,45,2,1,1,0,0,0,0,712,1,0,0,1,1,0,72
600,45,1,0,0,2,0,3,0,802,1,1,0,1,1,0,21
1800,25,2,0,1,2,1,3,1,553,2,2,0,2,2,0,159
1800,55,1,0,0,1,0,4,0,481,0,3,0,0,3,0,54
2400,35,1,1,1,1,2,0,0,728,1,1,0,1,1,0,98
600,45,1,0,0,1,0,4,0,895,1,2,0,1,2,0,23
300,55,3,1,1,0,1,6,0,687,0,2,0,0,1,0,3
2400,55,1,0,2,2,2,3,0,1156,0,1,0,0,1,0,64
2700,25,1,0,1,1,3,4,0,622,0,3,0,0,3,0,197
1800,45,1,1,0,1,0,3,0,1149,1,1,0,1,1,0,52
1800,45,3,1,0,0,0,6,0,648,0,3,0,0,3,0,43
1800,55,2,0,0,2,1,2,0,1324,1,2,0,0,2,0,53
3000,45,2,0,0,1,1,3,0,1207,1,1,0,1,1,0,90
2100,55,2,1,0,0,3,1,0,732,1,2,0,1,2,0,53
2400,45,2,1,0,1,2,3,0,443,0,3,0,0,3,0,77
2100,55,1,0,1,1,0,6,0,867,1,2,0,1,2,0,69
900,15,1,0,1,1,0,3,0,868,1,1,0,1,0,0,82
1200,45,4,1,1,0,1,2,0,874,0,1,0,0,1,0,20
900,35,2,1,2,0,1,0,0,1166,1,0,0,1,0,0,29
600,25,1,1,2,0,2,1,0,1119,1,2,0,1,2,0,38
1200,15,1,1,1,1,1,0,0,591,5,1,0,5,0,0,210
300,55,4,0,1,0,0,5,0,1016,1,3,0,1,3,0,6
900,15,1,0,0,1,0,4,0,986,0,3,0,0,3,0,98
2400,55,3,1,1,2,0,0,0,651,1,1,0,1,0,0,60
1800,35,1,1,1,1,1,0,0,890,1,2,0,1,2,0,87
3000,25,2,1,0,0,0,5,0,1059,2,1,0,2,1,0,162
900,15,2,1,1,0,1,2,0,992,2,0,0,2,0,0,86
1200,25,3,1,0,1,4,1,0,551,2,2,0,2,2,0,84
600,35,2,1,1,1,2,4,0,820,0,0,0,0,0,0,15
2100,45,2,0,1,0,1,3,0,858,0,2,0,0,2,0,54
2100,15,1,1,0,0,1,6,0,473,1,2,0,1,2,0,204
1200,25,2,0,2,0,1,1,0,452,1,1,0,1,1,0,62
2100,15,2,1,4,1,4,6,0,751,1,1,0,1,1,0,223
2100,15,1,0,1,2,0,0,0,733,3,2,0,3,2,0,371
1500,25,1,1,1,0,1,0,0,515,1,2,0,1,2,0,90
2700,55,2,0,0,0,1,0,0,537,2,2,0,2,2,0,87
600,45,2,0,2,0,0,3,0,879,2,2,0,2,2,0,25
3000,55,1,0,0,1,0,6,0,937,2,2,0,1,2,0,103
2100,15,1,1,3,0,3,0,0,1226,1,0,0,1,0,0,185
900,35,2,0,0,1,2,3,0,699,1,2,0,1,2,0,41
1200,55,1,1,0,1,1,0,0,708,1,2,0,1,2,0,33
2100,15,1,1,2,3,2,2,0,397,0,2,0,0,3,0,270
600,25,2,0,2,0,0,6,0,750,1,2,0,1,2,0,36
2400,45,2,1,1,1,3,2,1,886,0,0,0,0,0,0,54
1500,35,3,0,0,0,1,2,0,927,0,3,0,0,3,0,53
1500,25,2,1,1,1,1,3,0,751,2,3,0,2,3,0,128
3000,25,1,0,1,0,0,5,0,1118,1,0,0,1,0,0,130
900,35,1,0,1,1,1,2,0,1014,2,3,0,2,3,0,61
300,35,5,1,0,1,0,3,0,493,2,2,0,2,2,0,11
1200,45,2,0,1,0,1,3,0,434,0,2,0,0,2,0,31
1800,25,1,0,1,1,2,2,0,937,1,3,0,1,3,0,154
600,15,1,0,0,0,0,5,0,686,2,1,1,2,1,0,200
2100,55,2,1,0,1,0,3,0,625,2,1,0,1,1,0,52
1500,35,1,1,5,0,3,3,0,599,4,2,0,4,2,0,123
1200,35,2,1,1,3,0,5,0,793,5,3,0,5,3,0,118
1500,35,2,0,1,0,0,2,0,544,2,4,0,2,4,1,246
300,55,2,0,0,0,0,4,0,888,1,1,0,1,1,0,5
2700,25,2,0,2,0,0,0,0,588,1,1,0,1,1,0,139
1500,55,2,1,0,0,1,6,0,809,0,2,0,0,2,0,26
300,15,3,1,1,0,1,2,0,917,0,0,0,0,0,0,14
900,15,2,0,0,1,1,4,0,352,0,0,0,1,0,0,62
2700,55,5,0,1,1,0,0,0,772,2,2,0,2,2,0,77
1800,15,1,0,0,4,1,0,0,740,0,3,0,0,3,0,264
2700,45,1,0,0,1,1,3,0,483,1,3,0,1,3,0,120
1500,55,4,0,1,0,0,5,0,885,1,3,0,1,3,0,39
2700,25,2,1,1,0,2,1,0,532,0,3,0,0,3,0,146
1200,15,3,1,0,0,4,3,0,938,1,3,0,2,3,0,137
2100,45,1,1,1,0,0,6,0,191,1,0,0,1,0,0,49
300,45,5,0,0,0,1,0,0,616,4,1,0,4,1,0,12
900,45,3,0,0,3,1,5,0,1025,2,1,0,2,1,0,36
2100,55,2,1,1,1,2,2,0,878,0,2,0,0,2,0,48
1500,25,1,1,0,0,1,5,0,1059,2,1,0,2,1,0,90
2700,55,1,1,0,4,0,0,0,467,1,0,0,1,0,0,82
600,55,2,0,1,1,0,4,0,1004,1,3,0,1,3,0,20
300,35,4,0,0,0,1,0,0,725,1,3,0,1,3,0,10
300,55,2,0,1,0,1,1,0,638,3,2,0,3,2,0,9
1200,55,2,0,1,0,1,2,0,843,2,1,0,2,1,0,33
600,15,2,1,1,0,0,1,0,1018,1,4,0,1,4,0,75
2100,45,1,1,0,0,0,4,0,558,0,3,0,0,4,0,68
2100,45,3,1,1,0,1,3,0,497,0,2,0,0,2,0,41
1800,55,1,1,0,1,1,0,0,740,1,2,0,1,2,0,52
1500,55,2,0,2,1,1,3,0,1133,1,1,0,1,1,0,39
3000,35,1,1,2,0,1,3,0,606,1,2,0,0,2,0,121
3000,35,1,1,2,0,1,6,0,702,0,2,0,0,2,0,107
1200,15,1,0,3,0,1,2,1,459,0,4,0,0,4,0,159
300,35,1,0,0,0,1,0,0,990,1,3,0,1,3,0,13
1500,25,1,1,1,1,1,6,0,328,0,0,0,0,0,0,56
3000,15,2,0,1,1,3,5,0,220,0,0,0,0,0,0,205
900,25,1,1,1,1,3,0,0,536,2,3,0,2,3,0,84
1500,25,2,0,2,0,1,6,0,706,2,1,0,2,1,0,98
600,55,3,0,1,1,1,4,0,868,1,2,0,1,2,0,16
3000,45,1,1,1,1,0,2,0,566,0,2,0,0,2,0,87
300,35,1,1,1,0,0,3,0,476,0,1,0,0,1,0,6
2700,55,1,0,4,0,0,0,0,641,1,2,0,1,2,0,89
1200,35,1,0,0,0,0,1,0,1004,1,2,0,1,3,0,57
900,15,2,0,1,0,1,1,0,1149,1,0,0,1,0,0,66
3000,35,2,0,0,3,2,5,0,307,0,1,0,0,1,0,119
2100,55,2,1,1,0,1,0,0,288,2,0,0,2,0,0,55
600,35,5,0,0,2,1,4,0,1289,2,0,0,2,0,0,28
3000,15,1,1,1,1,1,4,0,848,0,3,0,0,3,0,326
1800,55,3,0,1,0,0,0,0,960,5,2,0,5,2,0,88
3000,15,1,1,0,0,0,0,0,665,0,1,0,0,1,0,163
600,15,2,1,0,0,1,4,0,1058,0,3,0,0,3,0,49
3000,35,5,0,1,0,1,4,0,601,1,1,0,1,0,0,96
2100,55,6,0,1,0,0,4,0,1415,0,0,0,0,0,0,28
1200,15,4,1,0,1,1,0,0,659,1,2,0,1,2,0,97
600,55,2,0,1,0,1,1,0,479,1,4,0,1,4,0,21
2100,35,2,0,1,0,0,6,0,704,1,0,0,1,0,0,64
2700,55,2,1,0,0,1,5,0,895,0,1,0,0,1,0,34
300,35,2,1,1,0,0,0,0,313,2,0,0,2,0,0,10
900,25,1,0,1,0,3,0,0,907,0,1,1,0,1,0,159
900,25,1,0,2,1,1,4,0,447,0,2,0,0,2,0,55
1500,45,2,1,1,0,0,6,0,1023,5,3,0,5,3,0,96
600,25,2,0,0,0,1,1,0,916,0,1,0,0,0,0,16
600,55,3,0,0,2,0,2,0,1361,0,1,0,0,1,0,10
2700,15,2,0,1,2,2,2,0,575,2,1,0,2,1,0,355
900,45,1,0,1,1,1,6,0,960,1,2,0,1,2,0,35
1800,35,2,0,0,3,1,0,0,826,0,2,0,0,3,0,91
2700,15,1,0,1,6,1,3,0,373,1,1,0,1,1,0,434
1200,25,2,0,2,1,0,2,0,743,0,0,0,0,0,0,46
600,25,3,1,1,1,2,6,0,736,2,3,0,2,3,0,48
3000,45,3,0,0,4,1,0,0,792,1,1,0,1,1,0,115
600,25,1,0,0,2,0,2,0,540,0,2,0,0,2,0,36
300,35,2,1,0,1,1,1,0,1018,1,2,0,1,2,0,11
1800,45,1,0,2,1,0,0,0,484,0,3,0,0,3,0,71
900,55,3,1,2,0,1,1,0,641,1,2,0,1,2,0,21
2400,55,1,1,1,2,1,0,0,767,2,1,0,3,1,0,89
1500,35,1,1,0,1,0,4,0,368,0,1,0,0,1,0,42
2400,35,1,1,0,1,1,5,0,502,3,2,0,3,2,0,156
1200,55,1,0,0,2,0,1,0,1056,1,3,0,1,3,0,44
600,25,2,1,0,1,1,5,0,446,1,2,0,1,2,0,35
3000,55,2,0,0,1,3,1,0,873,1,0,0,1,0,0,70
1500,35,2,1,3,1,0,3,0,848,0,1,0,0,1,0,44
300,25,1,1,1,0,0,4,0,273,0,0,0,0,0,0,8
1200,15,1,0,0,0,1,2,0,315,0,0,0,0,0,0,57
900,35,2,1,2,0,1,0,0,212,1,0,0,1,0,0,29
300,25,2,0,0,0,0,5,0,1059,0,1,0,0,2,0,11
1800,25,4,1,1,0,3,4,0,463,0,4,0,0,4,0,100
1200,45,2,0,1,0,1,3,0,1029,0,3,0,0,3,0,38
1800,55,3,0,2,0,0,1,0,615,2,2,0,2,2,0,57
2400,15,3,0,2,3,0,6,0,963,1,3,0,1,3,0,355
600,25,2,0,0,1,2,6,0,382,2,0,0,2,0,0,37
2400,25,1,1,0,0,5,0,0,709,0,2,0,0,2,1,445
1800,25,2,1,1,0,0,5,0,1144,0,0,0,0,0,0,53
1200,55,2,0,1,1,1,6,0,881,3,2,0,3,2,0,49
900,55,1,0,0,0,1,2,0,389,0,0,0,0,1,0,13
2100,25,1,0,0,0,1,4,0,1167,2,1,0,2,0,0,128
1200,15,2,1,0,0,0,0,0,387,0,0,0,0,0,0,54
900,15,2,1,0,1,1,2,0,437,0,4,0,1,4,0,110
2700,35,2,1,1,1,4,4,0,308,4,0,0,4,0,0,184
1800,15,2,0,0,1,0,2,1,634,2,2,0,2,1,0,215
300,15,5,1,0,1,0,0,0,801,0,3,0,0,3,0,18
2700,15,2,0,2,1,0,0,0,709,0,2,0,0,2,0,251
600,45,2,1,0,1,2,5,0,1269,1,2,0,1,2,0,20
2700,15,1,0,2,0,1,3,0,790,3,3,0,3,3,0,483
3000,55,3,0,2,3,1,2,0,934,0,2,0,0,2,0,89
2700,55,3,0,0,0,0,3,0,590,0,2,0,0,2,0,46
2100,35,2,1,0,0,0,5,0,963,3,3,0,3,3,0,132
1200,55,4,0,1,1,2,5,0,1125,1,0,0,1,0,1,97
2700,15,2,1,0,0,1,0,0,811,1,0,0,1,0,0,189
2400,35,2,0,0,1,0,5,0,842,1,0,0,1,0,0,80
1800,55,3,1,1,0,0,1,0,1075,0,1,0,0,1,0,24
2100,25,2,1,2,1,1,3,1,900,1,3,0,1,3,0,159
1800,55,3,1,2,0,0,6,0,606,2,1,0,2,1,0,48
2700,15,2,1,0,2,0,5,0,583,3,1,0,3,1,0,366
300,55,5,0,1,0,1,6,0,513,2,3,0,2,2,0,7
1800,45,2,0,1,0,2,1,0,1020,0,3,0,0,3,0,59
900,55,4,1,0,1,0,4,0,1090,2,3,0,2,3,0,29
1500,25,3,1,0,1,0,3,0,311,1,0,0,1,0,0,70
1500,25,2,1,0,0,0,3,0,920,2,1,0,2,1,0,80
600,15,1,1,1,0,0,6,0,589,0,0,0,0,0,0,29
2400,25,1,0,0,0,1,6,0,774,1,3,0,1,3,0,179
1200,25,2,1,1,2,1,0,0,888,1,2,0,1,2,0,81
2400,45,2,1,3,0,0,3,0,1025,2,3,0,2,3,0,111
600,15,1,0,1,0,1,5,0,936,0,3,0,0,3,0,63
2100,45,1,0,0,1,0,2,0,339,5,0,0,5,0,0,116
1800,55,2,0,1,0,1,3,0,1053,0,2,0,0,2,0,38
300,55,1,1,0,1,1,4,0,555,0,1,0,0,1,0,4
1800,35,1,0,2,0,1,0,0,423,1,3,0,1,3,0,103
2700,45,1,1,0,1,0,6,0,831,3,1,0,3,1,0,118
300,55,1,0,1,0,1,5,0,480,1,3,0,1,3,0,8
2100,45,1,1,2,1,1,4,0,567,4,3,0,4,3,0,139
2100,15,2,1,0,1,0,3,0,409,1,2,0,1,2,0,204
1500,55,1,0,1,1,1,2,0,736,1,2,0,1,1,0,45
300,25,3,0,0,1,1,1,0,422,0,1,0,0,1,0,10
2700,55,1,0,1,2,0,0,0,214,1,0,0,1,0,0,69
3000,45,2,0,1,1,0,4,0,959,4,3,0,4,3,0,196
1800,25,1,0,2,0,3,3,0,417,0,4,0,0,4,0,145
2400,45,2,0,1,0,0,3,0,1017,0,4,0,0,4,0,90
600,25,2,0,1,1,0,3,0,1005,1,4,0,1,4,0,52
1200,45,2,0,1,2,1,3,0,631,2,3,0,2,4,0,69
2100,35,2,0,1,1,5,4,0,327,3,0,0,3,0,0,124
2400,15,2,1,1,0,1,3,0,937,1,3,0,1,3,0,267
2400,15,3,1,1,1,0,0,0,830,1,2,0,1,1,0,201
2700,45,2,0,1,1,0,3,0,925,0,1,0,0,1,0,62
1200,45,1,1,2,1,1,3,0,716,1,2,0,1,2,0,46
900,15,2,0,1,0,0,3,0,595,0,3,0,0,3,0,84
2700,15,2,0,0,0,1,1,0,553,0,4,0,0,4,0,300
2100,55,1,1,0,1,0,4,0,1362,1,1,0,1,1,0,50
3000,35,1,0,0,0,3,0,0,485,2,3,0,2,3,0,194
2400,45,2,0,1,1,2,6,0,636,0,1,0,0,1,0,59
600,25,2,0,2,0,0,3,0,277,1,1,0,1,1,0,30
2100,45,3,1,1,0,0,6,0,995,0,0,0,1,1,0,41
300,55,3,1,1,0,1,1,0,381,0,0,0,0,1,0,3
1200,35,1,0,1,0,0,0,0,747,1,2,0,1,2,0,55
2400,15,1,0,2,3,0,4,0,973,3,2,0,3,2,0,464
1800,55,1,1,1,1,2,0,0,773,0,2,0,0,2,0,45
2100,35,5,0,1,0,1,3,0,960,2,3,0,2,3,0,102
1200,35,2,1,0,1,0,2,0,909,0,2,0,0,2,0,37
300,35,2,0,0,1,0,2,0,1140,1,0,0,1,0,0,8
1800,55,1,0,4,1,1,1,0,603,1,2,0,1,2,0,66
2100,35,2,1,0,0,0,6,0,458,0,1,0,0,1,0,40
2400,45,1,0,0,0,0,4,0,903,4,2,0,4,2,0,137
3000,35,1,1,0,0,0,6,0,941,3,4,0,3,4,0,226
600,25,4,1,1,0,1,4,0,1039,1,3,0,1,3,0,32
1200,35,2,1,1,0,2,0,0,920,2,1,0,2,1,0,50
2100,15,2,0,3,0,2,0,0,1076,1,1,0,1,1,0,200
1200,45,1,0,0,1,2,2,1,1088,0,2,0,0,2,0,38
3000,45,3,1,0,0,1,6,0,1143,1,0,0,1,0,0,69
300,45,2,1,1,0,1,6,0,943,0,3,0,1,3,0,8
1500,15,1,1,1,0,1,3,0,727,1,2,0,1,2,0,153
2400,45,4,0,0,2,1,4,0,1265,0,0,0,0,0,0,56
1500,35,2,1,1,0,0,5,0,565,0,2,0,0,2,0,43
600,45,2,1,0,1,2,0,0,546,2,4,0,2,4,0,31
2100,55,1,0,1,0,0,1,0,583,1,2,0,1,2,0,62
600,45,2,1,1,1,1,1,0,610,0,1,0,0,1,0,12
300,45,2,1,1,0,1,2,0,992,1,4,0,1,4,0,11
600,15,2,1,2,0,0,2,0,1322,2,1,0,2,1,0,59
3000,35,1,1,3,3,1,0,0,846,1,3,0,1,3,0,208
900,45,1,1,1,0,1,2,0,1214,3,0,0,3,0,0,34
2100,45,3,0,0,0,1,4,0,1011,4,3,0,4,3,0,119
2400,15,1,0,2,2,0,3,0,1002,0,2,0,0,2,0,273
2100,45,5,0,0,1,0,6,0,730,0,2,0,0,2,0,39
300,25,4,0,0,1,1,4,0,489,2,4,0,2,4,0,26
3000,25,2,1,0,0,1,4,0,1044,1,2,0,1,2,0,157
600,15,3,1,0,1,1,6,0,615,0,0,0,0,0,0,35
2400,35,2,1,2,2,1,4,0,1022,2,3,0,2,3,0,163
1200,55,2,0,1,1,3,4,0,476,2,0,0,2,0,0,35
1800,15,3,1,3,0,3,0,0,1260,0,0,0,0,0,0,117
3000,45,4,1,1,0,0,1,0,340,0,0,0,0,0,0,49
1200,15,1,1,1,3,0,6,0,989,1,1,0,1,1,0,137
600,15,2,0,1,1,0,0,0,869,0,1,0,0,1,0,42
600,15,1,0,0,1,0,2,0,857,4,1,0,4,1,0,98
2100,25,3,1,1,6,2,0,0,467,0,3,0,0,3,0,188
2400,45,2,1,1,1,2,1,0,664,3,1,0,3,1,0,106
1800,25,2,1,0,0,1,2,0,982,0,3,0,0,3,0,90
300,35,6,1,0,1,0,2,0,845,0,2,0,0,2,0,6
2400,45,1,1,2,0,1,6,0,484,0,3,0,0,3,0,81
300,55,2,0,0,0,1,3,0,454,3,1,0,3,0,0,7
1500,45,2,1,1,0,0,2,0,371,0,0,0,0,0,0,24
2100,35,1,1,0,3,2,1,0,667,1,2,0,2,2,0,128
1200,25,1,0,0,1,0,0,0,620,0,2,0,0,1,0,59
1500,45,1,0,0,1,2,1,0,1119,1,0,0,1,1,1,155
1200,15,2,1,1,1,4,5,0,857,1,1,0,1,1,0,110
900,45,2,1,0,1,1,4,0,1076,1,2,1,1,2,0,93
1500,45,1,0,0,0,1,6,0,918,1,2,0,1,2,0,51
2100,25,2,0,2,2,0,0,0,704,0,2,0,0,2,0,131
2100,55,1,1,4,0,2,3,0,1039,5,4,0,5,4,0,140
1200,15,4,1,0,0,0,0,0,958,0,2,0,0,2,0,54
300,45,1,0,1,0,1,0,0,1166,0,0,0,0,0,0,4
1200,55,1,0,2,2,1,5,0,574,0,2,0,0,2,0,35
300,35,1,1,1,0,0,2,0,969,0,2,0,0,1,0,7
2700,15,2,0,0,1,2,0,0,716,0,1,0,0,1,0,190
3000,45,1,0,1,1,0,1,0,263,1,0,0,2,0,0,94
900,55,2,1,0,0,3,5,0,489,1,4,0,1,4,0,31
1200,45,3,0,1,0,2,4,0,965,1,4,0,1,4,0,52
600,25,2,1,2,0,1,5,1,988,1,2,0,1,2,0,34
2400,25,2,0,1,0,0,3,0,471,1,3,0,1,3,0,169
3000,15,3,0,0,0,0,3,0,474,0,2,0,0,2,0,191
900,45,1,1,1,1,1,6,0,139,1,0,0,1,0,0,24
2400,45,4,0,1,1,1,3,0,978,1,1,0,2,1,0,77
900,15,1,0,0,3,0,5,0,279,3,0,0,3,0,0,130
1800,25,1,1,4,2,1,2,0,905,0,0,0,0,0,0,95
300,35,2,1,0,0,0,3,0,582,2,1,0,2,1,0,10
1800,45,1,0,0,0,0,0,0,947,0,2,0,0,2,0,48
1200,55,2,0,0,3,1,5,0,1055,0,2,0,0,2,0,33
300,35,1,1,1,0,0,0,0,564,0,3,0,0,3,0,10
1500,55,2,0,4,1,0,2,0,1100,0,3,0,0,3,0,47
1200,15,1,1,1,1,1,6,0,902,3,1,0,3,1,0,167
2400,55,1,0,0,1,2,0,0,556,3,4,0,3,4,0,129
2400,55,1,1,1,1,3,5,0,1103,1,3,0,1,3,0,87
1800,15,1,1,1,4,1,2,0,497,1,3,0,1,3,0,295
900,15,4,0,1,2,0,0,0,961,1,2,0,1,2,0,92
1800,15,2,1,0,3,1,4,0,983,2,4,0,2,4,0,324
900,25,3,0,0,0,2,1,0,910,0,2,0,0,2,0,36
2700,25,4,1,1,0,0,4,0,398,2,3,0,2,3,0,182
1800,35,2,1,2,1,1,2,0,526,1,2,0,1,3,0,91
300,25,2,1,1,0,1,3,0,717,0,1,0,0,1,0,9
600,35,2,1,1,0,0,6,0,962,3,3,0,3,3,0,37
3000,25,2,1,0,1,1,3,0,788,0,0,0,0,0,0,105
1800,55,2,1,1,0,1,1,0,741,0,2,0,0,2,0,34
900,55,2,0,0,0,1,5,0,1318,3,0,0,3,0,0,28
600,25,2,1,1,0,2,1,0,320,1,0,0,1,0,0,27
1800,55,2,0,0,1,2,0,0,534,0,3,0,0,3,0,51
1500,35,1,0,0,2,0,0,0,1181,4,0,0,4,0,0,101
900,25,2,1,0,2,0,5,0,1047,0,1,0,0,1,0,36
2100,55,2,1,1,2,0,4,0,1110,1,0,0,1,0,0,54
1500,25,1,1,0,3,1,3,0,496,1,1,0,1,1,0,100
600,35,2,0,0,2,1,0,0,741,1,2,0,1,2,0,29
2700,15,1,1,0,0,0,4,0,560,0,2,0,0,2,0,195
2100,15,1,0,1,0,0,0,0,856,1,2,0,1,2,0,228
1200,15,3,0,0,0,2,4,0,397,0,1,0,0,1,0,59
2100,35,1,1,2,0,0,5,0,955,0,2,0,1,2,0,82
2400,45,2,1,0,0,0,4,0,416,0,3,0,0,3,0,64
600,35,2,1,1,1,1,0,0,364,0,1,0,0,1,0,15
600,25,1,1,1,1,1,0,0,895,2,1,0,2,1,0,41
2100,25,3,0,1,0,1,1,0,342,1,1,0,1,1,0,94
300,35,3,1,1,0,0,1,0,1052,0,3,0,0,2,0,7
3000,15,2,1,2,1,1,6,0,461,1,3,0,1,3,0,380
600,15,1,1,2,0,0,1,0,280,1,0,0,1,0,0,45
2400,45,2,0,0,1,2,0,0,342,1,0,0,1,0,0,66
300,15,4,1,1,0,0,6,0,480,1,1,0,1,1,0,20
300,25,1,1,1,0,1,3,0,897,1,0,0,1,0,0,13
3000,15,2,1,1,0,3,4,0,892,1,2,0,1,2,0,292
